Date,Visitor/Neutral,PTS,Home/Neutral,PTS
"Wed, Jan 9, 2013",DAL,93,LAC,99
"Wed, Jan 9, 2013",HOU,79,NOH,88
"Wed, Jan 9, 2013",MIN,84,OKC,106
"Wed, Jan 9, 2013",LAL,105,SAS,108
"Wed, Jan 9, 2013",PHI,72,TOR,90
"Thu, Jan 10, 2013",NYK,76,IND,81
"Thu, Jan 10, 2013",MIA,90,POR,92
"Thu, Jan 10, 2013",DAL,117,SAC,112
"Fri, Jan 11, 2013",UTA,95,ATL,103
"Fri, Jan 11, 2013",HOU,91,BOS,103
"Fri, Jan 11, 2013",PHX,79,BKN,99
"Fri, Jan 11, 2013",CLE,91,DEN,98
"Fri, Jan 11, 2013",POR,97,GSW,103
"Fri, Jan 11, 2013",OKC,116,LAL,101
"Fri, Jan 11, 2013",SAS,98,MEM,101
"Fri, Jan 11, 2013",DET,103,MIL,87
"Fri, Jan 11, 2013",MIN,92,NOH,104
"Fri, Jan 11, 2013",CHI,108,NYK,101
"Fri, Jan 11, 2013",CHA,78,TOR,99
"Sat, Jan 12, 2013",PHX,97,CHI,81
"Sat, Jan 12, 2013",MEM,83,DAL,104
"Sat, Jan 12, 2013",UTA,90,DET,87
"Sat, Jan 12, 2013",CHA,88,IND,96
"Sat, Jan 12, 2013",ORL,104,LAC,101
"Sat, Jan 12, 2013",HOU,100,PHI,107
"Sat, Jan 12, 2013",MIA,128,SAC,99
"Sat, Jan 12, 2013",ATL,83,WAS,93
"Sun, Jan 13, 2013",IND,86,BKN,97
"Sun, Jan 13, 2013",GSW,105,DEN,116
"Sun, Jan 13, 2013",CLE,93,LAL,113
"Sun, Jan 13, 2013",NOH,87,NYK,100
"Sun, Jan 13, 2013",OKC,87,POR,83
"Sun, Jan 13, 2013",MIN,88,SAS,106
"Sun, Jan 13, 2013",MIL,107,TOR,96
"Mon, Jan 14, 2013",CHA,89,BOS,100
"Mon, Jan 14, 2013",ATL,58,CHI,97
"Mon, Jan 14, 2013",MIN,98,DAL,113
"Mon, Jan 14, 2013",LAC,99,MEM,73
"Mon, Jan 14, 2013",OKC,102,PHX,90
"Mon, Jan 14, 2013",CLE,118,SAC,124
"Mon, Jan 14, 2013",MIA,97,UTA,104
"Mon, Jan 14, 2013",ORL,91,WAS,120
"Tue, Jan 15, 2013",TOR,106,BKN,113
"Tue, Jan 15, 2013",IND,103,CHA,76
"Tue, Jan 15, 2013",POR,111,DEN,115
"Tue, Jan 15, 2013",LAC,117,HOU,109
"Tue, Jan 15, 2013",MIL,88,LAL,104
"Tue, Jan 15, 2013",NOH,111,PHI,99
"Wed, Jan 16, 2013",BKN,95,ATL,109
"Wed, Jan 16, 2013",NOH,90,BOS,78
"Wed, Jan 16, 2013",HOU,100,DAL,105
"Wed, Jan 16, 2013",MIA,92,GSW,75
"Wed, Jan 16, 2013",DEN,97,OKC,117
"Wed, Jan 16, 2013",IND,86,ORL,97
"Wed, Jan 16, 2013",CLE,93,POR,88
"Wed, Jan 16, 2013",WAS,94,SAC,95
"Wed, Jan 16, 2013",MEM,82,SAS,103
"Wed, Jan 16, 2013",CHI,107,TOR,105
"Thu, Jan 17, 2013",NYK,102,DET,87
"Thu, Jan 17, 2013",MIA,99,LAL,90
"Thu, Jan 17, 2013",LAC,90,MIN,77
"Thu, Jan 17, 2013",MIL,98,PHX,94
"Fri, Jan 18, 2013",CHI,100,BOS,99
"Fri, Jan 18, 2013",ATL,89,BKN,94
"Fri, Jan 18, 2013",OKC,117,DAL,114
"Fri, Jan 18, 2013",WAS,112,DEN,108
"Fri, Jan 18, 2013",HOU,95,IND,105
"Fri, Jan 18, 2013",SAC,69,MEM,85
"Fri, Jan 18, 2013",CHA,106,ORL,100
"Fri, Jan 18, 2013",TOR,101,PHI,108
"Fri, Jan 18, 2013",GSW,88,SAS,95
"Sat, Jan 19, 2013",SAS,98,ATL,93
"Sat, Jan 19, 2013",SAC,97,CHA,93
"Sat, Jan 19, 2013",MEM,85,CHI,82
"Sat, Jan 19, 2013",WAS,87,LAC,94
"Sat, Jan 19, 2013",HOU,79,MIN,92
"Sat, Jan 19, 2013",GSW,116,NOH,112
"Sat, Jan 19, 2013",MIL,110,POR,104
"Sat, Jan 19, 2013",CLE,98,UTA,109
"Sun, Jan 20, 2013",OKC,118,DEN,121
"Sun, Jan 20, 2013",BOS,88,DET,103
"Sun, Jan 20, 2013",DAL,111,ORL,105
"Sun, Jan 20, 2013",LAL,103,TOR,108
"Mon, Jan 21, 2013",MIN,96,ATL,104
"Mon, Jan 21, 2013",HOU,100,CHA,94
"Mon, Jan 21, 2013",LAL,83,CHI,95
"Mon, Jan 21, 2013",LAC,99,GSW,106
"Mon, Jan 21, 2013",IND,82,MEM,81
"Mon, Jan 21, 2013",SAC,105,NOH,114
"Mon, Jan 21, 2013",BKN,88,NYK,85
"Mon, Jan 21, 2013",SAS,90,PHI,85
"Mon, Jan 21, 2013",WAS,98,POR,95
"Tue, Jan 22, 2013",BOS,90,CLE,95
"Tue, Jan 22, 2013",ORL,90,DET,105
"Tue, Jan 22, 2013",OKC,109,LAC,97
"Tue, Jan 22, 2013",PHI,102,MIL,110
"Wed, Jan 23, 2013",ATL,104,CHA,92
"Wed, Jan 23, 2013",DET,82,CHI,85
"Wed, Jan 23, 2013",OKC,99,GSW,104
"Wed, Jan 23, 2013",DEN,105,HOU,95
"Wed, Jan 23, 2013",LAL,93,MEM,106
"Wed, Jan 23, 2013",TOR,116,MIA,123
"Wed, Jan 23, 2013",BKN,91,MIN,83
"Wed, Jan 23, 2013",IND,80,POR,100
"Wed, Jan 23, 2013",PHX,106,SAC,96
"Wed, Jan 23, 2013",NOH,102,SAS,106
"Wed, Jan 23, 2013",WAS,88,UTA,92
"Thu, Jan 24, 2013",NYK,89,BOS,86
"Thu, Jan 24, 2013",TOR,97,ORL,95
"Thu, Jan 24, 2013",LAC,88,PHX,93
"Fri, Jan 25, 2013",BOS,111,ATL,123
"Fri, Jan 25, 2013",GSW,87,CHI,103
"Fri, Jan 25, 2013",MIL,108,CLE,113
"Fri, Jan 25, 2013",SAS,113,DAL,107
"Fri, Jan 25, 2013",UTA,84,LAL,102
"Fri, Jan 25, 2013",BKN,77,MEM,101
"Fri, Jan 25, 2013",DET,88,MIA,110
"Fri, Jan 25, 2013",HOU,100,NOH,82
"Fri, Jan 25, 2013",OKC,105,SAC,95
"Fri, Jan 25, 2013",MIN,101,WAS,114
"Sat, Jan 26, 2013",MIN,101,CHA,102
"Sat, Jan 26, 2013",SAC,93,DEN,121
"Sat, Jan 26, 2013",BKN,106,HOU,119
"Sat, Jan 26, 2013",GSW,102,MIL,109
"Sat, Jan 26, 2013",NYK,80,PHI,97
"Sat, Jan 26, 2013",LAC,100,POR,101
"Sat, Jan 26, 2013",PHX,99,SAS,108
"Sat, Jan 26, 2013",CLE,99,TOR,98
"Sat, Jan 26, 2013",IND,110,UTA,114
"Sat, Jan 26, 2013",CHI,73,WAS,86
"Sun, Jan 27, 2013",MIA,98,BOS,100
"Sun, Jan 27, 2013",PHX,95,DAL,110
"Sun, Jan 27, 2013",POR,83,LAC,96
"Sun, Jan 27, 2013",OKC,96,LAL,105
"Sun, Jan 27, 2013",NOH,91,MEM,83
"Sun, Jan 27, 2013",ATL,104,NYK,106
"Sun, Jan 27, 2013",DET,104,ORL,102
"Mon, Jan 28, 2013",ORL,77,BKN,97
"Mon, Jan 28, 2013",CHA,85,CHI,93
"Mon, Jan 28, 2013",IND,101,DEN,102
"Mon, Jan 28, 2013",MEM,103,PHI,100
"Mon, Jan 28, 2013",GSW,114,TOR,102
"Mon, Jan 28, 2013",HOU,125,UTA,80
"Mon, Jan 28, 2013",SAC,96,WAS,94
"Tue, Jan 29, 2013",GSW,108,CLE,95
"Tue, Jan 29, 2013",MIL,117,DET,90
"Tue, Jan 29, 2013",NOH,106,LAL,111
"Tue, Jan 29, 2013",DAL,104,POR,106
"Wed, Jan 30, 2013",TOR,92,ATL,93
"Wed, Jan 30, 2013",SAC,81,BOS,99
"Wed, Jan 30, 2013",MIA,105,BKN,85
"Wed, Jan 30, 2013",HOU,110,DEN,118
"Wed, Jan 30, 2013",DET,79,IND,98
"Wed, Jan 30, 2013",CHI,104,MIL,88
"Wed, Jan 30, 2013",LAC,96,MIN,90
"Wed, Jan 30, 2013",ORL,97,NYK,113
"Wed, Jan 30, 2013",WAS,84,PHI,92
"Wed, Jan 30, 2013",LAL,86,PHX,92
"Wed, Jan 30, 2013",CHA,78,SAS,102
"Wed, Jan 30, 2013",NOH,99,UTA,104
"Thu, Jan 31, 2013",DAL,97,GSW,100
"Thu, Jan 31, 2013",MEM,89,OKC,106
"Fri, Feb 1, 2013",ORL,84,BOS,97
"Fri, Feb 1, 2013",CHI,89,BKN,93
"Fri, Feb 1, 2013",NOH,98,DEN,113
"Fri, Feb 1, 2013",CLE,99,DET,117
"Fri, Feb 1, 2013",MIA,89,IND,102
"Fri, Feb 1, 2013",WAS,76,MEM,85
"Fri, Feb 1, 2013",LAL,111,MIN,100
"Fri, Feb 1, 2013",MIL,86,NYK,96
"Fri, Feb 1, 2013",SAC,80,PHI,89
"Fri, Feb 1, 2013",DAL,109,PHX,99
"Fri, Feb 1, 2013",LAC,73,TOR,98
"Fri, Feb 1, 2013",POR,77,UTA,86
"Sat, Feb 2, 2013",CHI,93,ATL,76
"Sat, Feb 2, 2013",OKC,110,CLE,115
"Sat, Feb 2, 2013",PHX,93,GSW,113
"Sat, Feb 2, 2013",CHA,95,HOU,109
"Sat, Feb 2, 2013",ORL,98,MIL,107
"Sat, Feb 2, 2013",NOH,86,MIN,115
"Sat, Feb 2, 2013",SAC,81,NYK,120
"Sat, Feb 2, 2013",UTA,99,POR,105
"Sat, Feb 2, 2013",WAS,86,SAS,96
"Sun, Feb 3, 2013",LAC,104,BOS,106
"Sun, Feb 3, 2013",LAL,98,DET,97
"Sun, Feb 3, 2013",MIA,100,TOR,85
"Mon, Feb 4, 2013",CHI,101,IND,111
"Mon, Feb 4, 2013",CHA,94,MIA,99
"Mon, Feb 4, 2013",POR,100,MIN,98
"Mon, Feb 4, 2013",DET,85,NYK,99
"Mon, Feb 4, 2013",DAL,91,OKC,112
"Mon, Feb 4, 2013",ORL,61,PHI,78
"Mon, Feb 4, 2013",SAC,91,UTA,98
"Mon, Feb 4, 2013",LAC,90,WAS,98
"Tue, Feb 5, 2013",LAL,92,BKN,83
"Tue, Feb 5, 2013",MIL,104,DEN,112
"Tue, Feb 5, 2013",GSW,109,HOU,140
"Tue, Feb 5, 2013",ATL,103,IND,114
"Tue, Feb 5, 2013",PHX,96,MEM,90
"Wed, Feb 6, 2013",MEM,92,ATL,103
"Wed, Feb 6, 2013",CHA,95,CLE,122
"Wed, Feb 6, 2013",POR,99,DAL,105
"Wed, Feb 6, 2013",BKN,93,DET,90
"Wed, Feb 6, 2013",HOU,108,MIA,114
"Wed, Feb 6, 2013",SAS,104,MIN,94
"Wed, Feb 6, 2013",PHX,84,NOH,93
"Wed, Feb 6, 2013",GSW,98,OKC,119
"Wed, Feb 6, 2013",LAC,86,ORL,76
"Wed, Feb 6, 2013",IND,88,PHI,69
"Wed, Feb 6, 2013",BOS,99,TOR,95
"Wed, Feb 6, 2013",MIL,86,UTA,100
"Wed, Feb 6, 2013",NYK,96,WAS,106
"Thu, Feb 7, 2013",LAL,95,BOS,116
"Thu, Feb 7, 2013",CHI,96,DEN,128
"Fri, Feb 8, 2013",NOH,111,ATL,100
"Fri, Feb 8, 2013",LAL,100,CHA,93
"Fri, Feb 8, 2013",ORL,108,CLE,119
"Fri, Feb 8, 2013",SAS,109,DET,119
"Fri, Feb 8, 2013",POR,103,HOU,118
"Fri, Feb 8, 2013",TOR,100,IND,98
"Fri, Feb 8, 2013",GSW,93,MEM,99
"Fri, Feb 8, 2013",LAC,89,MIA,111
"Fri, Feb 8, 2013",NYK,100,MIN,94
"Fri, Feb 8, 2013",PHX,96,OKC,127
"Fri, Feb 8, 2013",CHI,93,UTA,89
"Fri, Feb 8, 2013",BKN,74,WAS,89
"Sat, Feb 9, 2013",DEN,111,CLE,103
"Sat, Feb 9, 2013",GSW,91,DAL,116
"Sat, Feb 9, 2013",DET,105,MIL,100
"Sat, Feb 9, 2013",CHA,76,PHI,87
"Sat, Feb 9, 2013",UTA,109,SAC,120
"Sun, Feb 10, 2013",DEN,114,BOS,118
"Sun, Feb 10, 2013",SAS,111,BKN,86
"Sun, Feb 10, 2013",MIN,88,MEM,105
"Sun, Feb 10, 2013",LAL,97,MIA,107
"Sun, Feb 10, 2013",LAC,102,NYK,88
"Sun, Feb 10, 2013",POR,104,ORL,110
"Sun, Feb 10, 2013",OKC,97,PHX,69
"Sun, Feb 10, 2013",HOU,111,SAC,117
"Sun, Feb 10, 2013",NOH,89,TOR,102
"Mon, Feb 11, 2013",BOS,91,CHA,94
"Mon, Feb 11, 2013",SAS,103,CHI,89
"Mon, Feb 11, 2013",MIN,100,CLE,92
"Mon, Feb 11, 2013",ATL,105,DAL,101
"Mon, Feb 11, 2013",NOH,105,DET,86
"Mon, Feb 11, 2013",BKN,89,IND,84
"Mon, Feb 11, 2013",WAS,102,MIL,90
"Mon, Feb 11, 2013",LAC,107,PHI,90
"Tue, Feb 12, 2013",HOU,116,GSW,107
"Tue, Feb 12, 2013",PHX,85,LAL,91
"Tue, Feb 12, 2013",SAC,101,MEM,108
"Tue, Feb 12, 2013",POR,104,MIA,117
"Tue, Feb 12, 2013",DEN,108,TOR,109
"Tue, Feb 12, 2013",OKC,94,UTA,109
"Wed, Feb 13, 2013",CHI,69,BOS,71
"Wed, Feb 13, 2013",DEN,108,BKN,119
"Wed, Feb 13, 2013",SAS,96,CLE,95
"Wed, Feb 13, 2013",SAC,100,DAL,123
"Wed, Feb 13, 2013",WAS,85,DET,96
"Wed, Feb 13, 2013",CHA,77,IND,101
"Wed, Feb 13, 2013",HOU,96,LAC,106
"Wed, Feb 13, 2013",PHI,92,MIL,94
"Wed, Feb 13, 2013",UTA,97,MIN,93
"Wed, Feb 13, 2013",POR,63,NOH,99
"Wed, Feb 13, 2013",TOR,92,NYK,88
"Wed, Feb 13, 2013",ATL,108,ORL,76
"Thu, Feb 14, 2013",LAC,125,LAL,101
"Thu, Feb 14, 2013",MIA,110,OKC,100
"Tue, Feb 19, 2013",MIL,111,BKN,113
"Tue, Feb 19, 2013",BOS,90,DEN,97
"Tue, Feb 19, 2013",MEM,105,DET,91
"Tue, Feb 19, 2013",CHI,96,NOH,87
"Tue, Feb 19, 2013",CHA,105,ORL,92
"Tue, Feb 19, 2013",PHX,102,POR,98
"Tue, Feb 19, 2013",SAS,108,SAC,102
"Tue, Feb 19, 2013",GSW,101,UTA,115
"Tue, Feb 19, 2013",TOR,96,WAS,88
"Wed, Feb 20, 2013",MIA,103,ATL,90
"Wed, Feb 20, 2013",DET,105,CHA,99
"Wed, Feb 20, 2013",NOH,100,CLE,105
"Wed, Feb 20, 2013",ORL,96,DAL,111
"Wed, Feb 20, 2013",PHX,98,GSW,108
"Wed, Feb 20, 2013",OKC,119,HOU,122
"Wed, Feb 20, 2013",NYK,91,IND,125
"Wed, Feb 20, 2013",BOS,99,LAL,113
"Wed, Feb 20, 2013",BKN,97,MIL,94
"Wed, Feb 20, 2013",PHI,87,MIN,94
"Wed, Feb 20, 2013",MEM,88,TOR,82
"Thu, Feb 21, 2013",MIA,86,CHI,67
"Thu, Feb 21, 2013",SAS,116,LAC,90
"Fri, Feb 22, 2013",SAC,108,ATL,122
"Fri, Feb 22, 2013",HOU,106,BKN,96
"Fri, Feb 22, 2013",CHI,105,CHA,75
"Fri, Feb 22, 2013",SAS,101,GSW,107
"Fri, Feb 22, 2013",DET,82,IND,114
"Fri, Feb 22, 2013",POR,107,LAL,111
"Fri, Feb 22, 2013",ORL,82,MEM,88
"Fri, Feb 22, 2013",DAL,104,NOH,100
"Fri, Feb 22, 2013",MIN,111,OKC,127
"Fri, Feb 22, 2013",BOS,113,PHX,88
"Fri, Feb 22, 2013",NYK,98,TOR,100
"Fri, Feb 22, 2013",DEN,113,WAS,119
"Sat, Feb 23, 2013",DEN,113,CHA,99
"Sat, Feb 23, 2013",IND,90,DET,72
"Sat, Feb 23, 2013",UTA,94,LAC,107
"Sat, Feb 23, 2013",ATL,103,MIL,102
"Sat, Feb 23, 2013",CLE,118,ORL,94
"Sat, Feb 23, 2013",MIA,114,PHI,90
"Sat, Feb 23, 2013",HOU,103,WAS,105
"Sun, Feb 24, 2013",MEM,76,BKN,72
"Sun, Feb 24, 2013",LAL,103,DAL,99
"Sun, Feb 24, 2013",CLE,105,MIA,109
"Sun, Feb 24, 2013",GSW,100,MIN,99
"Sun, Feb 24, 2013",SAC,95,NOH,110
"Sun, Feb 24, 2013",PHI,93,NYK,99
"Sun, Feb 24, 2013",CHI,72,OKC,102
"Sun, Feb 24, 2013",SAS,97,PHX,87
"Sun, Feb 24, 2013",BOS,86,POR,92
"Mon, Feb 25, 2013",LAL,108,DEN,119
"Mon, Feb 25, 2013",ATL,114,DET,103
"Mon, Feb 25, 2013",WAS,90,TOR,84
"Mon, Feb 25, 2013",BOS,110,UTA,107
"Tue, Feb 26, 2013",CLE,101,CHI,98
"Tue, Feb 26, 2013",MIL,95,DAL,90
"Tue, Feb 26, 2013",GSW,97,IND,108
"Tue, Feb 26, 2013",CHA,84,LAC,106
"Tue, Feb 26, 2013",SAC,129,MIA,141
"Tue, Feb 26, 2013",BKN,101,NOH,97
"Tue, Feb 26, 2013",ORL,98,PHI,84
"Tue, Feb 26, 2013",MIN,83,PHX,84
"Wed, Feb 27, 2013",TOR,92,CLE,103
"Wed, Feb 27, 2013",MIL,110,HOU,107
"Wed, Feb 27, 2013",DAL,84,MEM,90
"Wed, Feb 27, 2013",GSW,105,NYK,109
"Wed, Feb 27, 2013",NOH,74,OKC,119
"Wed, Feb 27, 2013",SAC,125,ORL,101
"Wed, Feb 27, 2013",DEN,111,POR,109
"Wed, Feb 27, 2013",PHX,105,SAS,101
"Wed, Feb 27, 2013",ATL,102,UTA,91
"Wed, Feb 27, 2013",DET,96,WAS,95
"Thu, Feb 28, 2013",PHI,82,CHI,93
"Thu, Feb 28, 2013",LAC,99,IND,91
"Thu, Feb 28, 2013",MIN,94,LAL,116
"Fri, Mar 1, 2013",GSW,86,BOS,94
"Fri, Mar 1, 2013",DAL,98,BKN,90
"Fri, Mar 1, 2013",LAC,105,CLE,89
"Fri, Mar 1, 2013",OKC,103,DEN,105
"Fri, Mar 1, 2013",MEM,91,MIA,98
"Fri, Mar 1, 2013",DET,95,NOH,100
"Fri, Mar 1, 2013",HOU,118,ORL,110
"Fri, Mar 1, 2013",ATL,87,PHX,92
"Fri, Mar 1, 2013",SAC,102,SAS,130
"Fri, Mar 1, 2013",IND,93,TOR,81
"Fri, Mar 1, 2013",CHA,68,UTA,98
"Fri, Mar 1, 2013",NYK,96,WAS,88
"Sat, Mar 2, 2013",BKN,85,CHI,96
"Sat, Mar 2, 2013",TOR,114,MIL,122
"Sat, Mar 2, 2013",GSW,97,PHI,104
"Sat, Mar 2, 2013",MIN,94,POR,109
"Sun, Mar 3, 2013",DAL,103,HOU,136
"Sun, Mar 3, 2013",CHI,92,IND,97
"Sun, Mar 3, 2013",OKC,108,LAC,104
"Sun, Mar 3, 2013",ATL,98,LAL,99
"Sun, Mar 3, 2013",MIA,99,NYK,93
"Sun, Mar 3, 2013",MEM,108,ORL,82
"Sun, Mar 3, 2013",CHA,83,SAC,119
"Sun, Mar 3, 2013",DET,75,SAS,114
"Sun, Mar 3, 2013",PHI,87,WAS,90
"Mon, Mar 4, 2013",NYK,102,CLE,97
"Mon, Mar 4, 2013",ATL,88,DEN,104
"Mon, Mar 4, 2013",TOR,118,GSW,125
"Mon, Mar 4, 2013",UTA,108,MIL,109
"Mon, Mar 4, 2013",MIA,97,MIN,81
"Mon, Mar 4, 2013",ORL,105,NOH,102
"Mon, Mar 4, 2013",CHA,105,POR,122
"Tue, Mar 5, 2013",LAL,105,OKC,122
"Tue, Mar 5, 2013",BOS,109,PHI,101
"Tue, Mar 5, 2013",DEN,120,SAC,113
"Wed, Mar 6, 2013",PHI,96,ATL,107
"Wed, Mar 6, 2013",BKN,99,CHA,78
"Wed, Mar 6, 2013",UTA,101,CLE,104
"Wed, Mar 6, 2013",HOU,108,DAL,112
"Wed, Mar 6, 2013",NYK,87,DET,77
"Wed, Mar 6, 2013",SAC,83,GSW,87
"Wed, Mar 6, 2013",BOS,83,IND,81
"Wed, Mar 6, 2013",MIL,101,LAC,117
"Wed, Mar 6, 2013",POR,85,MEM,91
"Wed, Mar 6, 2013",ORL,96,MIA,97
"Wed, Mar 6, 2013",WAS,82,MIN,87
"Wed, Mar 6, 2013",LAL,108,NOH,102
"Wed, Mar 6, 2013",TOR,98,PHX,71
"Wed, Mar 6, 2013",CHI,83,SAS,101
"Thu, Mar 7, 2013",LAC,92,DEN,107
"Thu, Mar 7, 2013",OKC,95,NYK,94
"Fri, Mar 8, 2013",ATL,102,BOS,107
"Fri, Mar 8, 2013",WAS,78,BKN,95
"Fri, Mar 8, 2013",OKC,116,CHA,94
"Fri, Mar 8, 2013",UTA,88,CHI,89
"Fri, Mar 8, 2013",MEM,103,CLE,92
"Fri, Mar 8, 2013",DAL,102,DET,99
"Fri, Mar 8, 2013",HOU,94,GSW,88
"Fri, Mar 8, 2013",TOR,116,LAL,118
"Fri, Mar 8, 2013",PHI,93,MIA,102
"Fri, Mar 8, 2013",IND,115,ORL,86
"Fri, Mar 8, 2013",PHX,112,SAC,121
"Fri, Mar 8, 2013",POR,136,SAS,106
"Sat, Mar 9, 2013",BKN,93,ATL,80
"Sat, Mar 9, 2013",MIN,88,DEN,111
"Sat, Mar 9, 2013",MIL,103,GSW,93
"Sat, Mar 9, 2013",NOH,85,MEM,96
"Sat, Mar 9, 2013",UTA,84,NYK,113
"Sat, Mar 9, 2013",HOU,105,PHX,107
"Sat, Mar 9, 2013",CHA,87,WAS,104
"Sun, Mar 10, 2013",DET,97,LAC,129
"Sun, Mar 10, 2013",CHI,81,LAL,90
"Sun, Mar 10, 2013",IND,91,MIA,105
"Sun, Mar 10, 2013",DAL,100,MIN,77
"Sun, Mar 10, 2013",POR,96,NOH,98
"Sun, Mar 10, 2013",BOS,79,OKC,91
"Sun, Mar 10, 2013",PHI,91,ORL,99
"Sun, Mar 10, 2013",MIL,115,SAC,113
"Sun, Mar 10, 2013",CLE,96,TOR,100
"Mon, Mar 11, 2013",NYK,63,GSW,92
"Mon, Mar 11, 2013",BKN,97,PHI,106
"Mon, Mar 11, 2013",DEN,108,PHX,93
"Mon, Mar 11, 2013",OKC,93,SAS,105
"Mon, Mar 11, 2013",DET,90,UTA,103
"Tue, Mar 12, 2013",NOH,98,BKN,108
"Tue, Mar 12, 2013",BOS,74,CHA,100
"Tue, Mar 12, 2013",WAS,90,CLE,95
"Tue, Mar 12, 2013",ATL,81,MIA,98
"Tue, Mar 12, 2013",DAL,115,MIL,108
"Tue, Mar 12, 2013",SAS,83,MIN,107
"Tue, Mar 12, 2013",LAL,106,ORL,97
"Tue, Mar 12, 2013",MEM,102,POR,97
"Wed, Mar 13, 2013",LAL,92,ATL,96
"Wed, Mar 13, 2013",TOR,88,BOS,112
"Wed, Mar 13, 2013",NYK,94,DEN,117
"Wed, Mar 13, 2013",DET,97,GSW,105
"Wed, Mar 13, 2013",PHX,81,HOU,111
"Wed, Mar 13, 2013",MIN,91,IND,107
"Wed, Mar 13, 2013",MEM,96,LAC,85
"Wed, Mar 13, 2013",UTA,87,OKC,110
"Wed, Mar 13, 2013",MIA,98,PHI,94
"Wed, Mar 13, 2013",CHI,79,SAC,121
"Wed, Mar 13, 2013",MIL,93,WAS,106
"Thu, Mar 14, 2013",NYK,90,POR,105
"Thu, Mar 14, 2013",DAL,91,SAS,92
"Fri, Mar 15, 2013",PHX,94,ATL,107
"Fri, Mar 15, 2013",CLE,86,DAL,96
"Fri, Mar 15, 2013",MEM,80,DEN,87
"Fri, Mar 15, 2013",CHI,113,GSW,95
"Fri, Mar 15, 2013",MIN,100,HOU,108
"Fri, Mar 15, 2013",LAL,99,IND,93
"Fri, Mar 15, 2013",MIA,107,MIL,94
"Fri, Mar 15, 2013",ORL,104,OKC,117
"Fri, Mar 15, 2013",CHA,78,TOR,92
"Fri, Mar 15, 2013",NOH,87,WAS,96
"Sat, Mar 16, 2013",CHA,88,BOS,105
"Sat, Mar 16, 2013",IND,91,PHI,98
"Sat, Mar 16, 2013",DET,101,POR,112
"Sat, Mar 16, 2013",CLE,113,SAS,119
"Sat, Mar 16, 2013",MEM,84,UTA,90
"Sat, Mar 16, 2013",PHX,105,WAS,127
"Sun, Mar 17, 2013",ATL,105,BKN,93
"Sun, Mar 17, 2013",OKC,107,DAL,101
"Sun, Mar 17, 2013",GSW,108,HOU,78
"Sun, Mar 17, 2013",NYK,80,LAC,93
"Sun, Mar 17, 2013",SAC,102,LAL,113
"Sun, Mar 17, 2013",ORL,109,MIL,115
"Sun, Mar 17, 2013",NOH,95,MIN,97
"Sun, Mar 17, 2013",MIA,108,TOR,91
"Mon, Mar 18, 2013",DAL,127,ATL,113
"Mon, Mar 18, 2013",MIA,105,BOS,103
"Mon, Mar 18, 2013",WAS,114,CHA,119
"Mon, Mar 18, 2013",DEN,119,CHI,118
"Mon, Mar 18, 2013",IND,111,CLE,90
"Mon, Mar 18, 2013",BKN,119,DET,82
"Mon, Mar 18, 2013",MIN,77,MEM,92
"Mon, Mar 18, 2013",GSW,93,NOH,72
"Mon, Mar 18, 2013",POR,100,PHI,101
"Mon, Mar 18, 2013",LAL,76,PHX,99
"Mon, Mar 18, 2013",NYK,90,UTA,83
"Tue, Mar 19, 2013",ORL,73,IND,95
"Tue, Mar 19, 2013",POR,95,MIL,102
"Tue, Mar 19, 2013",DEN,114,OKC,104
"Tue, Mar 19, 2013",LAC,101,SAC,116
"Wed, Mar 20, 2013",MIL,90,ATL,98
"Wed, Mar 20, 2013",TOR,101,CHA,107
"Wed, Mar 20, 2013",MIA,98,CLE,95
"Wed, Mar 20, 2013",BKN,113,DAL,96
"Wed, Mar 20, 2013",UTA,93,HOU,100
"Wed, Mar 20, 2013",PHI,72,LAC,101
"Wed, Mar 20, 2013",OKC,89,MEM,90
"Wed, Mar 20, 2013",BOS,86,NOH,87
"Wed, Mar 20, 2013",ORL,94,NYK,106
"Wed, Mar 20, 2013",WAS,88,PHX,79
"Wed, Mar 20, 2013",GSW,93,SAS,104
"Thu, Mar 21, 2013",POR,99,CHI,89
"Thu, Mar 21, 2013",PHI,100,DEN,101
"Thu, Mar 21, 2013",MIN,98,SAC,101
"Fri, Mar 22, 2013",POR,104,ATL,93
"Fri, Mar 22, 2013",BOS,94,DAL,104
"Fri, Mar 22, 2013",CLE,78,HOU,116
"Fri, Mar 22, 2013",MIL,78,IND,102
"Fri, Mar 22, 2013",WAS,103,LAL,100
"Fri, Mar 22, 2013",DET,89,MIA,103
"Fri, Mar 22, 2013",MEM,83,NOH,90
"Fri, Mar 22, 2013",OKC,97,ORL,89
"Fri, Mar 22, 2013",MIN,117,PHX,86
"Fri, Mar 22, 2013",UTA,97,SAS,104
"Fri, Mar 22, 2013",NYK,99,TOR,94
"Sat, Mar 23, 2013",DET,92,CHA,91
"Sat, Mar 23, 2013",IND,84,CHI,87
"Sat, Mar 23, 2013",SAC,95,DEN,101
"Sat, Mar 23, 2013",WAS,92,GSW,101
"Sat, Mar 23, 2013",BKN,95,LAC,101
"Sat, Mar 23, 2013",BOS,106,MEM,110
"Sat, Mar 23, 2013",TOR,84,NYK,110
"Sun, Mar 24, 2013",UTA,108,DAL,113
"Sun, Mar 24, 2013",SAS,95,HOU,96
